created_at,id,likes_count,mentions,replies_count,retweets_count,user_id
2020-08-14 12:08:06,1294244406065758210,0, didicodes,0,0,3978396838
2020-08-14 12:08:06,1294244406065758210,0, iambolajiayo,0,0,3978396838
2020-08-14 12:07:49,1294244331776348161,1,iambolajiayo,0,0,3978396838
2020-08-14 12:07:49,1294244331776348161,1, hashnode,0,0,3978396838
2020-08-14 12:07:49,1294244331776348161,1, didicodes,0,0,3978396838
2020-08-14 12:03:13,1294243174777606145,0,hashnode,0,0,860707444489674752
2020-08-14 12:02:33,1294243009408782336,0,hashnode,0,0,1256168306073047041
2020-08-14 12:02:33,1294243009408782336,0, didicodes,0,0,1256168306073047041
2020-08-14 12:00:32,1294242501847658496,16,github,1,47,1256168306073047041
2020-08-14 12:00:32,1294242501847658496,16, r_anaem,1,47,1256168306073047041
2020-08-14 12:00:32,1294242501847658496,16, hashnode,1,47,1256168306073047041
2020-08-14 11:52:21,1294240441395638272,0,hashnode,1,0,1680637152
2020-08-14 11:49:03,1294239608532873218,0,hashnode,1,0,1160179827200184320
2020-08-14 11:43:46,1294238278380670978,0,hashnode,2,0,841534594642001920
2020-08-14 11:43:46,1294238278380670978,0, didicodes,2,0,841534594642001920
2020-08-14 11:43:26,1294238196012855296,0,hashnode,0,0,1141740694752636930
2020-08-14 11:30:39,1294234979791245313,0,hashnode,1,0,1224734148046327808
2020-08-14 11:26:32,1294233944485920768,0,hashnode,1,0,937237236
2020-08-14 11:25:37,1294233712322703362,1,sandeepg33k,1,0,3287816030
2020-08-14 11:25:37,1294233712322703362,1, hashnode,1,0,3287816030
2020-08-14 11:25:37,1294233712322703362,1, coil,1,0,3287816030
2020-08-14 11:25:33,1294233698125021188,1,hashnode,1,0,1231841298149081094
2020-08-14 11:25:16,1294233625165258757,6,sandeepg33k,0,3,1058744590658887680
2020-08-14 11:25:16,1294233625165258757,6, hashnode,0,3,1058744590658887680
2020-08-14 11:22:10,1294232846001831937,0,hashnode,0,0,1018132366303248384
2020-08-14 11:20:52,1294232517218717696,52,hashnode,2,24,92261165
2020-08-14 10:56:33,1294226399075512326,0,hashnode,1,0,947735374956134400
2020-08-14 10:45:06,1294223517714649088,2,_shyone,0,0,373112714
2020-08-14 10:45:06,1294223517714649088,2, bella_mfonobong,0,0,373112714
2020-08-14 10:45:06,1294223517714649088,2, hashnode,0,0,373112714
2020-08-14 10:36:11,1294221270838648832,19,bella_mfonobong,1,7,287360052
2020-08-14 10:36:11,1294221270838648832,19, hashnode,1,7,287360052
2020-08-14 10:31:21,1294220057325834240,0,hashnode,0,0,3297929700
2020-08-14 10:25:22,1294218549855162373,0,hashnode,0,0,16329099
2020-08-14 10:19:56,1294217183485202432,0,hashnode,1,0,966354327282569216
2020-08-14 10:18:00,1294216697440870402,1,hashnode,0,3,49758798
2020-08-14 10:18:00,1294216697440870402,1, laravelnews,0,3,49758798
2020-08-14 10:10:49,1294214888097644545,0,abergsvik,0,0,92261165
2020-08-14 10:10:49,1294214888097644545,0, hashnode,0,0,92261165
2020-08-14 10:09:43,1294214611781263361,22,isaaczara_,0,7,860707444489674752
2020-08-14 10:09:43,1294214611781263361,22, hashnode,0,7,860707444489674752
2020-08-14 10:09:38,1294214591690547200,0,hashnode,0,0,1263343760404070402
2020-08-14 10:09:04,1294214447301644288,18,hashnode,0,6,860707444489674752
2020-08-14 10:09:04,1294214447301644288,18, didicodes,0,6,860707444489674752
2020-08-14 10:09:04,1294214447301644288,18, iambolajiayo,0,6,860707444489674752
2020-08-14 10:04:17,1294213244845006849,0,hashnode,0,0,1070067620932710402
2020-08-14 10:04:17,1294213244845006849,0, suniljoshi19,0,0,1070067620932710402
2020-08-14 09:56:29,1294211282262949889,1,didicodes,0,0,1141740694752636930
2020-08-14 09:56:29,1294211282262949889,1, hashnode,0,0,1141740694752636930
2020-08-14 09:55:58,1294211153707634691,1,hashnode,1,1,1263874738729910274
2020-08-14 09:55:05,1294210928880189445,1,techyexito,0,1,1285310008708620288
2020-08-14 09:55:05,1294210928880189445,1, iamjatinrao,0,1,1285310008708620288
2020-08-14 09:55:05,1294210928880189445,1, hashnode,0,1,1285310008708620288
2020-08-14 09:54:43,1294210837826084864,1,techyexito,1,0,1285310008708620288
2020-08-14 09:54:43,1294210837826084864,1, iamjatinrao,1,0,1285310008708620288
2020-08-14 09:54:43,1294210837826084864,1, hashnode,1,0,1285310008708620288
2020-08-14 09:52:56,1294210388653989888,0,hashnode,1,1,1070067620932710402
2020-08-14 09:46:15,1294208705211371521,0,hashnode,0,0,2186315919
2020-08-14 09:45:33,1294208529935601665,0,hashnode,0,0,920488221561229313
2020-08-14 09:43:58,1294208131984060416,0,hashnode,1,0,1285310008708620288
2020-08-14 09:43:55,1294208118570786817,0,hashnode,0,0,1263874738729910274
2020-08-14 09:32:44,1294205303161065472,2,hacksultan,1,0,550928463
2020-08-14 09:32:44,1294205303161065472,2, hashnode,1,0,550928463
2020-08-14 09:30:26,1294204726305648641,25,hashnode,1,0,860707444489674752
2020-08-14 09:30:26,1294204726305648641,25, didicodes,1,0,860707444489674752
2020-08-14 09:30:26,1294204726305648641,25, iambolajiayo,1,0,860707444489674752
2020-08-14 09:25:05,1294203377753239552,0,hashnode,0,0,1160213423856279553
2020-08-14 09:23:45,1294203042787663872,0,hashnode,0,0,1289810322841313281
2020-08-14 09:23:45,1294203042787663872,0, didicodes,0,0,1289810322841313281
2020-08-14 09:22:23,1294202698842157057,0,hashnode,0,0,1232911794794123264
2020-08-14 09:22:23,1294202698842157057,0, didicodes,0,0,1232911794794123264
2020-08-14 09:18:15,1294201661259264001,0,hashnode,0,0,145162632
2020-08-14 09:15:55,1294201074145001472,2,bella_mfonobong,1,0,887600911270412288
2020-08-14 09:15:55,1294201074145001472,2, hashnode,1,0,887600911270412288
2020-08-14 09:15:55,1294201074145001472,2, iambolajiayo,1,0,887600911270412288
2020-08-14 09:15:50,1294201051134996480,3,hacksultan,0,0,1085229078960136192
2020-08-14 09:15:50,1294201051134996480,3, hashnode,0,0,1085229078960136192
2020-08-14 09:15:05,1294200863670644736,11,moharivishal,0,2,890634172716527616
2020-08-14 09:15:05,1294200863670644736,11, hashnode,0,2,890634172716527616
2020-08-14 09:11:20,1294199919109120001,4,iambolajiayo,1,0,811086947003355136
2020-08-14 09:11:20,1294199919109120001,4, hashnode,1,0,811086947003355136
2020-08-14 09:10:00,1294199582889394176,2,hashnode,1,0,1177056539892473856
2020-08-14 09:08:50,1294199290882129926,0,hacksultan,0,0,1231805885300793345
2020-08-14 09:08:50,1294199290882129926,0, hashnode,0,0,1231805885300793345
2020-08-14 09:07:57,1294199066646192128,3,hashnode,2,1,887600911270412288
2020-08-14 09:07:35,1294198973536714752,0,hashnode,1,0,3287816030
2020-08-14 09:07:35,1294198973536714752,0, tailwindcss,1,0,3287816030
2020-08-14 09:07:35,1294198973536714752,0, nodejs,1,0,3287816030
2020-08-14 09:07:35,1294198973536714752,0, mongodb,1,0,3287816030
2020-08-14 09:07:22,1294198920281817089,11,hacksultan,1,0,890634172716527616
2020-08-14 09:07:22,1294198920281817089,11, hashnode,1,0,890634172716527616
2020-08-14 09:07:09,1294198868503134208,0,hashnode,0,0,173057927
2020-08-14 09:07:01,1294198831244955648,0,hashnode,0,0,3287816030
2020-08-14 09:07:01,1294198831244955648,0, hasurahq,0,0,3287816030
2020-08-14 09:04:46,1294198265735413760,4,hacksultan,0,0,1196166471753310208
2020-08-14 09:04:46,1294198265735413760,4, hashnode,0,0,1196166471753310208
2020-08-14 09:04:45,1294198264112263168,3,hacksultan,1,0,2254209772
2020-08-14 09:04:45,1294198264112263168,3, hashnode,1,0,2254209772
2020-08-14 09:04:33,1294198212417466369,4,hacksultan,0,0,42890888
2020-08-14 09:04:33,1294198212417466369,4, hashnode,0,0,42890888
2020-08-14 09:04:13,1294198128774483969,1,iamjatinrao,0,0,795073342558457857
2020-08-14 09:04:13,1294198128774483969,1, hashnode,0,0,795073342558457857
2020-08-14 09:03:07,1294197851904454656,130,hashnode,10,11,811086947003355136
2020-08-14 09:02:39,1294197733541240832,0,codemon_,0,0,795911727879626752
2020-08-14 09:02:39,1294197733541240832,0, hashnode,0,0,795911727879626752
2020-08-14 09:02:19,1294197651928301568,0,hashnode,0,0,2647668826
2020-08-14 09:02:11,1294197617283473409,0,hacksultan,0,0,1196166471753310208
2020-08-14 09:02:11,1294197617283473409,0, hashnode,0,0,1196166471753310208
2020-08-14 09:01:30,1294197443962089472,0,hashnode,0,0,107991290
2020-08-14 09:01:30,1294197443962089472,0, srobdev,0,0,107991290
2020-08-14 08:58:40,1294196731475660800,2,hashnode,1,0,92261165
2020-08-14 08:58:01,1294196566593609730,1,hashnode,1,0,1159164186355732480
2020-08-14 08:56:43,1294196240784097281,0,hashnode,0,0,107991290
2020-08-14 08:56:43,1294196240784097281,0, vamsirao7,0,0,107991290
2020-08-14 08:56:43,1294196240784097281,0, iamshadmirza,0,0,107991290
2020-08-14 08:56:06,1294196083736936449,2,hashnode,1,1,1196166471753310208
2020-08-14 08:54:31,1294195687572135936,0,hashnode,1,0,92261165
2020-08-14 08:49:44,1294194483727421440,1,fazlerocks,0,2,17621317
2020-08-14 08:49:44,1294194483727421440,1, hashnode,0,2,17621317
2020-08-14 08:41:48,1294192487049728000,1,hashnode,1,0,818221025502457857
2020-08-14 08:38:15,1294191594317533185,2,sergioastgonz,2,0,2801521562
2020-08-14 08:38:15,1294191594317533185,2, catalinmpit,2,0,2801521562
2020-08-14 08:38:15,1294191594317533185,2, hashnode,2,0,2801521562
2020-08-14 08:38:15,1294191594317533185,2, thepracticaldev,2,0,2801521562
2020-08-14 08:36:06,1294191053868691456,1,hashnode,2,0,107991290
2020-08-14 08:35:41,1294190947786534912,0,hashnode,0,0,240623458
2020-08-14 08:33:30,1294190397544169472,4,hashnode,1,0,890634172716527616
2020-08-14 08:32:10,1294190060884103168,1,codemon_,0,0,300958060
2020-08-14 08:32:10,1294190060884103168,1, hashnode,0,0,300958060
2020-08-14 08:31:17,1294189842025259008,0,hashnode,0,0,774962828843384832
2020-08-14 08:23:59,1294188002001006593,1,joynwaiwu2,0,0,1058744590658887680
2020-08-14 08:23:59,1294188002001006593,1, hashnode,0,0,1058744590658887680
2020-08-14 08:19:28,1294186867538059264,1,ritvij2001,1,0,1231841298149081094
2020-08-14 08:19:28,1294186867538059264,1, iamjatinrao,1,0,1231841298149081094
2020-08-14 08:19:28,1294186867538059264,1, hashnode,1,0,1231841298149081094
2020-08-14 08:05:03,1294183239674933248,3,ikegahruth,1,1,939049231737872385
2020-08-14 08:05:03,1294183239674933248,3, hashnode,1,1,939049231737872385
2020-08-14 07:55:32,1294180844139999233,1,wisdomosinach,0,0,107991290
2020-08-14 07:55:32,1294180844139999233,1, hashnode,0,0,107991290
2020-08-14 07:44:23,1294178037366509573,2,bella_mfonobong,1,0,1019297213242109952
2020-08-14 07:44:23,1294178037366509573,2, hashnode,1,0,1019297213242109952
2020-08-14 07:44:23,1294178037366509573,2, didicodes,1,0,1019297213242109952
2020-08-14 07:44:23,1294178037366509573,2, iambolajiayo,1,0,1019297213242109952
2020-08-14 07:33:53,1294175394686525441,2,hashnode,0,3,66185848
2020-08-14 07:33:53,1294175394686525441,2, flutterdev,0,3,66185848
2020-08-14 07:33:53,1294175394686525441,2, fluttercomm,0,3,66185848
2020-08-14 07:24:23,1294173002746265600,2,hashnode,0,0,173057927
2020-08-14 07:24:23,1294173002746265600,2, beardigsit,0,0,173057927
2020-08-14 06:28:12,1294158867480186883,2,iamjatinrao,1,0,1285310008708620288
2020-08-14 06:28:12,1294158867480186883,2, hashnode,1,0,1285310008708620288
2020-08-14 06:25:10,1294158100375539713,27,catalinmpit,2,8,107991290
2020-08-14 06:25:10,1294158100375539713,27, hashnode,2,8,107991290
2020-08-14 06:12:40,1294154958368120837,56,hashnode,0,33,890634172716527616
2020-08-14 05:39:18,1294146561186787331,2,iamjatinrao,0,0,1277620258753245184
2020-08-14 05:39:18,1294146561186787331,2, hashnode,0,0,1277620258753245184
2020-08-14 05:20:14,1294141759514058753,1,codedog_,1,0,787924089809821696
2020-08-14 05:20:14,1294141759514058753,1, hashnode,1,0,787924089809821696
2020-08-14 05:12:30,1294139815554777090,3,iamshadmirza,0,11,219278845
2020-08-14 05:12:30,1294139815554777090,3, hashnode,0,11,219278845
2020-08-14 02:38:36,1294101086035251202,4,hashnode,0,4,31463371
2020-08-14 02:18:16,1294095965960523777,1,bella_mfonobong,2,0,890634172716527616
2020-08-14 02:18:16,1294095965960523777,1, hashnode,2,0,890634172716527616
2020-08-14 02:18:16,1294095965960523777,1, didicodes,2,0,890634172716527616
2020-08-14 01:48:49,1294088558240837632,3,bella_mfonobong,0,0,914942764953014272
2020-08-14 01:48:49,1294088558240837632,3, hashnode,0,0,914942764953014272
2020-08-14 01:36:35,1294085478929575936,8,hashnode,0,14,1034201356800798720
2020-08-14 00:46:08,1294072783450841089,1,lo_victoria2666,0,0,1167364597621448704
2020-08-14 00:46:08,1294072783450841089,1, hashnode,0,0,1167364597621448704
2020-08-14 00:31:29,1294069096363913216,5,hashnode,3,1,1177056539892473856
2020-08-13 23:49:15,1294058465372131330,1,favouritejome1,1,0,763755919
2020-08-13 23:49:15,1294058465372131330,1, hashnode,1,0,763755919
2020-08-13 22:50:15,1294043616944500739,0,hashnode,0,0,415856417
2020-08-13 22:44:45,1294042236422893573,7,ritvij2001,0,6,1058744590658887680
2020-08-13 22:44:45,1294042236422893573,7, hashnode,0,6,1058744590658887680
2020-08-13 22:42:48,1294041743197982725,1,lo_victoria2666,1,0,1167364597621448704
2020-08-13 22:42:48,1294041743197982725,1, hashnode,1,0,1167364597621448704
2020-08-13 22:40:57,1294041277248544770,0,hashnode,0,0,1291498662800035842
2020-08-13 22:40:06,1294041065587118080,10,catalinmpit,0,3,1058744590658887680
2020-08-13 22:40:06,1294041065587118080,10, hashnode,0,3,1058744590658887680
2020-08-13 22:31:01,1294038779297112064,4,sandeepg33k,0,0,1238950710135279616
2020-08-13 22:29:40,1294038436551299075,9,hashnode,0,5,1058744590658887680
2020-08-13 22:28:07,1294038048930500609,0,efereyank,0,0,763755919
2020-08-13 22:28:07,1294038048930500609,0, hashnode,0,0,763755919
2020-08-13 22:26:20,1294037598596411392,0,codemon_,1,0,795911727879626752
2020-08-13 22:26:20,1294037598596411392,0, hashnode,1,0,795911727879626752
2020-08-13 22:16:12,1294035051634741251,28,shecodeafrica,1,10,1058744590658887680
2020-08-13 22:16:12,1294035051634741251,28, ikegahruth,1,10,1058744590658887680
2020-08-13 22:16:12,1294035051634741251,28, hashnode,1,10,1058744590658887680
2020-08-13 22:05:15,1294032294987128833,10,hashnode,2,1,787924089809821696
2020-08-13 22:00:37,1294031128907653122,0,mastersam_,0,0,811892808760094721
2020-08-13 22:00:37,1294031128907653122,0, hashnode,0,0,811892808760094721
2020-08-13 22:00:17,1294031045294206976,1,lo_victoria2666,1,0,760161372554588160
2020-08-13 22:00:17,1294031045294206976,1, hashnode,1,0,760161372554588160
2020-08-13 22:00:04,1294030990277406721,3,brunoraljic,0,0,92261165
2020-08-13 22:00:04,1294030990277406721,3, hustler_tech,0,0,92261165
2020-08-13 22:00:04,1294030990277406721,3, hashnode,0,0,92261165
2020-08-13 22:00:04,1294030990277406721,3, catalinmpit,0,0,92261165
2020-08-13 22:00:04,1294030990277406721,3, svpino,0,0,92261165
2020-08-13 21:59:43,1294030901194756096,0,mastersam_,0,0,1257554393462976512
2020-08-13 21:59:43,1294030901194756096,0, hashnode,0,0,1257554393462976512
2020-08-13 21:59:20,1294030804960641033,1,sirrobot01,1,0,3397786197
2020-08-13 21:59:20,1294030804960641033,1, hashnode,1,0,3397786197
2020-08-13 21:57:50,1294030426357596162,2,mastersam_,1,0,811892808760094721
2020-08-13 21:57:50,1294030426357596162,2, hashnode,1,0,811892808760094721
2020-08-13 21:54:59,1294029709605507072,1,hashnode,2,1,3397786197
2020-08-13 21:54:49,1294029670426521601,76,hashnode,6,25,3978396838
2020-08-13 21:54:49,1294029670426521601,76, didicodes,6,25,3978396838
2020-08-13 21:54:49,1294029670426521601,76, iambolajiayo,6,25,3978396838
2020-08-13 21:41:11,1294026238483472386,2,svpino,0,0,14221389
2020-08-13 21:41:11,1294026238483472386,2, hustler_tech,0,0,14221389
2020-08-13 21:41:11,1294026238483472386,2, hashnode,0,0,14221389
2020-08-13 21:41:11,1294026238483472386,2, catalinmpit,0,0,14221389
2020-08-13 21:41:11,1294026238483472386,2, brunoraljic,0,0,14221389
2020-08-13 21:15:47,1294019843646259200,1,didicodes,0,0,1133806003949117441
2020-08-13 21:15:47,1294019843646259200,1, nlognco,0,0,1133806003949117441
2020-08-13 21:15:47,1294019843646259200,1, hashnode,0,0,1133806003949117441
2020-08-13 21:07:19,1294017713220784138,1,anita_ihuman,0,0,1199268791483584512
2020-08-13 21:07:19,1294017713220784138,1, hashnode,0,0,1199268791483584512
2020-08-13 20:41:52,1294011309680361478,0,olawumi54644168,0,0,210157897
2020-08-13 20:41:52,1294011309680361478,0, tiaraoluwanimi_,0,0,210157897
2020-08-13 20:41:52,1294011309680361478,0, hashnode,0,0,210157897
2020-08-13 20:41:52,1294011309680361478,0, scaunilag,0,0,210157897
2020-08-13 20:41:52,1294011309680361478,0, boluakinwande,0,0,210157897
2020-08-13 20:39:21,1294010675791110147,1,tiaraoluwanimi_,0,0,1259217173848997891
2020-08-13 20:39:21,1294010675791110147,1, hashnode,0,0,1259217173848997891
2020-08-13 20:39:21,1294010675791110147,1, scaunilag,0,0,1259217173848997891
2020-08-13 20:39:21,1294010675791110147,1, boluakinwande,0,0,1259217173848997891
2020-08-13 20:37:59,1294010333074468875,1,redlotusdesignz,1,0,890634172716527616
2020-08-13 20:37:35,1294010233090715649,7,hashnode,1,5,1259217173848997891
2020-08-13 20:37:35,1294010233090715649,7, scaunilag,1,5,1259217173848997891
2020-08-13 20:37:35,1294010233090715649,7, boluakinwande,1,5,1259217173848997891
2020-08-13 20:37:35,1294010233090715649,7, tiaraoluwanimi_,1,5,1259217173848997891
2020-08-13 20:23:46,1294006755580694530,3,hustler_tech,1,0,1015727234
2020-08-13 20:23:46,1294006755580694530,3, hashnode,1,0,1015727234
2020-08-13 20:23:46,1294006755580694530,3, catalinmpit,1,0,1015727234
2020-08-13 20:23:46,1294006755580694530,3, svpino,1,0,1015727234
2020-08-13 20:21:24,1294006158508793856,0,jakel725,0,0,1254540158738685953
2020-08-13 20:21:24,1294006158508793856,0, hashnode,0,0,1254540158738685953
2020-08-13 20:20:24,1294005909249720324,2,brunoraljic,0,0,1281730771007557633
2020-08-13 20:20:24,1294005909249720324,2, gsto,0,0,1281730771007557633
2020-08-13 20:20:24,1294005909249720324,2, hashnode,0,0,1281730771007557633
2020-08-13 20:20:24,1294005909249720324,2, catalinmpit,0,0,1281730771007557633
2020-08-13 20:20:24,1294005909249720324,2, svpino,0,0,1281730771007557633
2020-08-13 20:20:24,1294005909249720324,2, evernote,0,0,1281730771007557633
2020-08-13 20:18:21,1294005390494007319,1,gsto,1,0,1015727234
2020-08-13 20:18:21,1294005390494007319,1, hustler_tech,1,0,1015727234
2020-08-13 20:18:21,1294005390494007319,1, hashnode,1,0,1015727234
2020-08-13 20:18:21,1294005390494007319,1, catalinmpit,1,0,1015727234
2020-08-13 20:18:21,1294005390494007319,1, svpino,1,0,1015727234
2020-08-13 20:18:10,1294005346466504704,2,brunoraljic,1,0,1281730771007557633
2020-08-13 20:18:10,1294005346466504704,2, hashnode,1,0,1281730771007557633
2020-08-13 20:18:10,1294005346466504704,2, catalinmpit,1,0,1281730771007557633
2020-08-13 20:18:10,1294005346466504704,2, svpino,1,0,1281730771007557633
2020-08-13 20:18:07,1294005331626987521,4,joynwaiwu2,0,1,1058744590658887680
2020-08-13 20:18:07,1294005331626987521,4, hashnode,0,1,1058744590658887680
2020-08-13 20:16:50,1294005011291176976,2,hustler_tech,1,0,1015727234
2020-08-13 20:16:50,1294005011291176976,2, hashnode,1,0,1015727234
2020-08-13 20:16:50,1294005011291176976,2, catalinmpit,1,0,1015727234
2020-08-13 20:16:50,1294005011291176976,2, svpino,1,0,1015727234
2020-08-13 20:12:49,1294003998396121090,2,brunoraljic,0,0,18737039
2020-08-13 20:12:49,1294003998396121090,2, arvidkahl,0,0,18737039
2020-08-13 20:12:49,1294003998396121090,2, hustler_tech,0,0,18737039
2020-08-13 20:12:49,1294003998396121090,2, hashnode,0,0,18737039
2020-08-13 20:12:49,1294003998396121090,2, catalinmpit,0,0,18737039
2020-08-13 20:12:11,1294003838232547335,3,arvidkahl,1,0,1015727234
2020-08-13 20:12:11,1294003838232547335,3, hustler_tech,1,0,1015727234
2020-08-13 20:12:11,1294003838232547335,3, hashnode,1,0,1015727234
2020-08-13 20:12:11,1294003838232547335,3, catalinmpit,1,0,1015727234
2020-08-13 20:12:11,1294003838232547335,3, svpino,1,0,1015727234
2020-08-13 20:03:37,1294001684193202176,3,hustler_tech,0,0,18737039
2020-08-13 20:03:37,1294001684193202176,3, hashnode,0,0,18737039
2020-08-13 20:03:37,1294001684193202176,3, catalinmpit,0,0,18737039
2020-08-13 20:03:37,1294001684193202176,3, brunoraljic,0,0,18737039
2020-08-13 20:03:37,1294001684193202176,3, evernote,0,0,18737039
2020-08-13 20:02:20,1294001362594824194,2,gsto,1,0,18737039
2020-08-13 20:02:20,1294001362594824194,2, hustler_tech,1,0,18737039
2020-08-13 20:02:20,1294001362594824194,2, hashnode,1,0,18737039
2020-08-13 20:02:20,1294001362594824194,2, catalinmpit,1,0,18737039
2020-08-13 20:02:20,1294001362594824194,2, brunoraljic,1,0,18737039
2020-08-13 19:59:55,1294000754798350336,2,hustler_tech,2,0,14221389
2020-08-13 19:59:55,1294000754798350336,2, hashnode,2,0,14221389
2020-08-13 19:59:55,1294000754798350336,2, catalinmpit,2,0,14221389
2020-08-13 19:59:55,1294000754798350336,2, brunoraljic,2,0,14221389
2020-08-13 19:59:55,1294000754798350336,2, svpino,2,0,14221389
2020-08-13 19:59:12,1294000574183157760,4,svpino,1,0,1281730771007557633
2020-08-13 19:59:12,1294000574183157760,4, hashnode,1,0,1281730771007557633
2020-08-13 19:59:12,1294000574183157760,4, catalinmpit,1,0,1281730771007557633
2020-08-13 19:59:12,1294000574183157760,4, brunoraljic,1,0,1281730771007557633
2020-08-13 19:59:12,1294000574183157760,4, evernote,1,0,1281730771007557633
2020-08-13 19:56:14,1293999826007400450,1,olawumi54644168,1,0,804310508996280320
2020-08-13 19:56:14,1293999826007400450,1, hashnode,1,0,804310508996280320
2020-08-13 19:56:14,1293999826007400450,1, scaunilag,1,0,804310508996280320
2020-08-13 19:56:14,1293999826007400450,1, boluakinwande,1,0,804310508996280320
2020-08-13 19:56:12,1293999817543356417,0,hashnode,0,0,356854214
2020-08-13 19:54:32,1293999397966155779,5,hashnode,1,4,1259217173848997891
2020-08-13 19:54:32,1293999397966155779,5, scaunilag,1,4,1259217173848997891
2020-08-13 19:54:32,1293999397966155779,5, tiaraoluwanimi_,1,4,1259217173848997891
2020-08-13 19:54:32,1293999397966155779,5, boluakinwande,1,4,1259217173848997891
2020-08-13 19:53:52,1293999228830851075,3,arvidkahl,0,0,1281730771007557633
2020-08-13 19:53:52,1293999228830851075,3, hashnode,0,0,1281730771007557633
2020-08-13 19:53:52,1293999228830851075,3, catalinmpit,0,0,1281730771007557633
2020-08-13 19:53:52,1293999228830851075,3, brunoraljic,0,0,1281730771007557633
2020-08-13 19:53:52,1293999228830851075,3, svpino,0,0,1281730771007557633
2020-08-13 19:50:13,1293998312429965313,4,hustler_tech,1,0,18737039
2020-08-13 19:50:13,1293998312429965313,4, hashnode,1,0,18737039
2020-08-13 19:50:13,1293998312429965313,4, catalinmpit,1,0,18737039
2020-08-13 19:50:13,1293998312429965313,4, brunoraljic,1,0,18737039
2020-08-13 19:46:59,1293997497292075008,7,arvidkahl,1,0,971605446380478464
2020-08-13 19:46:59,1293997497292075008,7, hustler_tech,1,0,971605446380478464
2020-08-13 19:46:59,1293997497292075008,7, hashnode,1,0,971605446380478464
2020-08-13 19:46:59,1293997497292075008,7, catalinmpit,1,0,971605446380478464
2020-08-13 19:46:59,1293997497292075008,7, brunoraljic,1,0,971605446380478464
2020-08-13 19:46:59,1293997497292075008,7, svpino,1,0,971605446380478464
2020-08-13 19:45:57,1293997238772011009,6,hustler_tech,3,0,343990983
2020-08-13 19:45:57,1293997238772011009,6, hashnode,3,0,343990983
2020-08-13 19:45:57,1293997238772011009,6, catalinmpit,3,0,343990983
2020-08-13 19:45:57,1293997238772011009,6, brunoraljic,3,0,343990983
2020-08-13 19:45:57,1293997238772011009,6, svpino,3,0,343990983
2020-08-13 19:38:30,1293995361380564993,8,hashnode,4,0,1281730771007557633
2020-08-13 19:38:30,1293995361380564993,8, catalinmpit,4,0,1281730771007557633
2020-08-13 19:38:30,1293995361380564993,8, brunoraljic,4,0,1281730771007557633
2020-08-13 19:38:30,1293995361380564993,8, svpino,4,0,1281730771007557633
2020-08-13 19:33:46,1293994172102266881,1,aman__tyagi,0,0,1277620258753245184
2020-08-13 19:33:46,1293994172102266881,1, hashnode,0,0,1277620258753245184
2020-08-13 19:19:33,1293990595313229824,0,fazlerocks,0,0,1085429560987041792
2020-08-13 19:19:33,1293990595313229824,0, hashnode,0,0,1085429560987041792
2020-08-13 19:16:11,1293989744938950656,5,preetikataneja,1,4,815455232192811013
2020-08-13 19:16:11,1293989744938950656,5, hashnode,1,4,815455232192811013
2020-08-13 18:50:56,1293983391474483204,1,sabinthedev,1,0,2148983065
2020-08-13 18:50:56,1293983391474483204,1, hashnode,1,0,2148983065
2020-08-13 18:49:50,1293983115958988801,1,lo_victoria2666,0,0,482195571
2020-08-13 18:49:50,1293983115958988801,1, hashnode,0,0,482195571
2020-08-13 18:45:47,1293982097129058305,0,islogique,1,0,763755919
2020-08-13 18:45:47,1293982097129058305,0, hashnode,1,0,763755919
2020-08-13 18:43:54,1293981622870503424,8,hashnode,1,10,1277620258753245184
2020-08-13 18:30:18,1293978200742100992,13,hashnode,0,6,1277620258753245184
2020-08-13 18:29:51,1293978086514388992,0,chris_the_nagy,0,0,92261165
2020-08-13 18:29:51,1293978086514388992,0, fazlerocks,0,0,92261165
2020-08-13 18:29:51,1293978086514388992,0, hashnode,0,0,92261165
2020-08-13 18:29:41,1293978046664331264,5,hashnode,0,5,1113478969221890048
2020-08-13 18:25:05,1293976888340369409,0,sandeepg33k,0,0,1263548318518558720
2020-08-13 18:25:05,1293976888340369409,0, fazlerocks,0,0,1263548318518558720
2020-08-13 18:25:05,1293976888340369409,0, hashnode,0,0,1263548318518558720
2020-08-13 18:24:46,1293976809084772359,0,sandeepg33k,2,0,1263548318518558720
2020-08-13 18:24:46,1293976809084772359,0, fazlerocks,2,0,1263548318518558720
2020-08-13 18:24:46,1293976809084772359,0, hashnode,2,0,1263548318518558720
2020-08-13 18:22:05,1293976131675148288,0,chris_the_nagy,1,0,92261165
2020-08-13 18:22:05,1293976131675148288,0, fazlerocks,1,0,92261165
2020-08-13 18:22:05,1293976131675148288,0, hashnode,1,0,92261165
2020-08-13 18:20:26,1293975719069077508,0,fazlerocks,1,0,1263548318518558720
2020-08-13 18:20:26,1293975719069077508,0, hashnode,1,0,1263548318518558720
2020-08-13 18:16:14,1293974662028963840,2,fazlerocks,0,0,141364884
2020-08-13 18:16:14,1293974662028963840,2, hashnode,0,0,141364884
2020-08-13 18:16:14,1293974662028963840,2, catalinmpit,0,0,141364884
2020-08-13 18:15:17,1293974422609465344,0,chris_the_nagy,1,0,107991290
2020-08-13 18:15:17,1293974422609465344,0, hashnode,1,0,107991290
2020-08-13 18:13:09,1293973884643897346,2,redlotusdesignz,1,0,107991290
