created_at,emojis,id,likes_count,replies_count,retweets_count,user_id
2020-08-14 19:05:01,🤔,1294349322788765698,16,0,7,3957817872
2020-08-14 19:05:01,✍,1294349322788765698,16,0,7,3957817872
2020-08-14 19:04:48,🙌,1294349268212473858,1,1,0,1010125746298392576
2020-08-14 19:02:09,👋,1294348602525941761,1,1,0,107991290
2020-08-14 18:23:32,😅,1294338885581967363,0,0,0,1090791653206577152
2020-08-14 18:04:52,🏽,1294334186350940161,1,0,0,1273980312431845377
2020-08-14 18:04:52,🙇,1294334186350940161,1,0,0,1273980312431845377
2020-08-14 17:40:23,😃,1294328024058322944,0,0,0,1277620258753245184
2020-08-14 17:33:55,💪,1294326399545872386,0,0,0,3031568854
2020-08-14 16:07:59,😉,1294304774528077830,1,0,0,1091070480457654273
2020-08-14 16:07:59,😄,1294304774528077830,1,0,0,1091070480457654273
2020-08-14 15:52:42,🙌,1294300926501621760,5,1,0,173057927
2020-08-14 15:21:24,👇,1294293048130703361,11,0,18,763755919
2020-08-14 15:09:33,🤷,1294290068111228928,3,1,0,1118741576669376512
2020-08-14 14:27:30,❤,1294279484435124224,7,0,1,1113478969221890048
2020-08-14 14:16:34,😊,1294276732372033543,1,0,0,368012099
2020-08-14 14:06:00,☺,1294274075330785281,0,0,0,937237236
2020-08-14 13:52:48,😂,1294270752506642441,0,0,0,3978396838
2020-08-14 13:50:24,🌚,1294270148946415617,1,0,0,890634172716527616
2020-08-14 13:08:54,🤣,1294259703795650560,1,0,0,744234274065350656
2020-08-14 13:05:25,👀,1294258829769822208,1,3,0,906934024349855746
2020-08-14 13:05:00,😋,1294258723674882049,13,0,9,3957817872
2020-08-14 12:13:17,🌎,1294245708048904192,0,0,0,1294199741677318144
2020-08-14 12:13:17,⚡,1294245708048904192,0,0,0,1294199741677318144
2020-08-14 12:13:17,⚙,1294245708048904192,0,0,0,1294199741677318144
2020-08-14 12:13:17,🎉,1294245708048904192,0,0,0,1294199741677318144
2020-08-14 11:25:33,😀,1294233698125021188,1,1,0,1231841298149081094
2020-08-14 10:09:43,🏽,1294214611781263361,22,0,7,860707444489674752
2020-08-14 10:09:43,💻,1294214611781263361,22,0,7,860707444489674752
2020-08-14 10:09:43,👨,1294214611781263361,22,0,7,860707444489674752
2020-08-14 10:09:38,🔗,1294214591690547200,0,0,0,1263343760404070402
2020-08-14 10:09:04,🏽,1294214447301644288,18,0,6,860707444489674752
2020-08-14 10:09:04,🏼,1294214447301644288,18,0,6,860707444489674752
2020-08-14 10:09:04,💻,1294214447301644288,18,0,6,860707444489674752
2020-08-14 10:09:04,👨,1294214447301644288,18,0,6,860707444489674752
2020-08-14 10:09:04,👩,1294214447301644288,18,0,6,860707444489674752
2020-08-14 10:04:17,🙏,1294213244845006849,0,0,0,1070067620932710402
2020-08-14 09:32:44,🤔,1294205303161065472,2,1,0,550928463
2020-08-14 09:30:26,♂,1294204726305648641,25,1,0,860707444489674752
2020-08-14 09:30:26,🏽,1294204726305648641,25,1,0,860707444489674752
2020-08-14 09:30:26,🧏,1294204726305648641,25,1,0,860707444489674752
2020-08-14 09:11:20,🤣,1294199919109120001,4,1,0,811086947003355136
2020-08-14 09:10:00,🐍,1294199582889394176,2,1,0,1177056539892473856
2020-08-14 09:07:22,🤩,1294198920281817089,11,1,0,890634172716527616
2020-08-14 09:07:09,🙏,1294198868503134208,0,0,0,173057927
2020-08-14 09:02:39,😪,1294197733541240832,0,0,0,795911727879626752
2020-08-14 09:02:39,😂,1294197733541240832,0,0,0,795911727879626752
2020-08-14 08:41:48,😅,1294192487049728000,1,1,0,818221025502457857
2020-08-14 08:38:15,💪,1294191594317533185,2,2,0,2801521562
2020-08-14 08:32:10,😂,1294190060884103168,1,0,0,300958060
2020-08-14 08:28:26,😋,1294189122551255040,55,47,13,3957817872
2020-08-14 08:19:28,😶,1294186867538059264,1,1,0,1231841298149081094
2020-08-14 07:55:32,🔥,1294180844139999233,1,0,0,107991290
2020-08-14 06:25:10,✔,1294158100375539713,27,2,8,107991290
2020-08-14 06:25:10,👇,1294158100375539713,27,2,8,107991290
2020-08-14 05:20:14,😹,1294141759514058753,1,1,0,787924089809821696
2020-08-14 02:18:16,🎉,1294095965960523777,1,2,0,890634172716527616
2020-08-14 01:36:35,😊,1294085478929575936,8,0,14,1034201356800798720
2020-08-14 00:46:08,👍,1294072783450841089,1,0,0,1167364597621448704
2020-08-14 00:31:29,😁,1294069096363913216,5,3,1,1177056539892473856
2020-08-13 23:49:15,😊,1294058465372131330,1,1,0,763755919
2020-08-13 22:50:15,❤,1294043616944500739,0,0,0,415856417
2020-08-13 22:42:48,🎉,1294041743197982725,1,1,0,1167364597621448704
2020-08-13 22:40:57,🌎,1294041277248544770,0,0,0,1291498662800035842
2020-08-13 22:28:07,😊,1294038048930500609,0,0,0,763755919
2020-08-13 22:00:04,✅,1294030990277406721,3,0,0,92261165
2020-08-13 21:54:49,😊,1294029670426521601,76,6,25,3978396838
2020-08-13 21:15:47,👍,1294019843646259200,1,0,0,1133806003949117441
2020-08-13 21:07:19,👏,1294017713220784138,1,0,0,1199268791483584512
2020-08-13 20:37:35,♥,1294010233090715649,7,1,5,1259217173848997891
2020-08-13 20:12:49,👆,1294003998396121090,2,0,0,18737039
2020-08-13 19:59:12,😀,1294000574183157760,4,1,0,1281730771007557633
2020-08-13 19:56:12,🤓,1293999817543356417,0,0,0,356854214
2020-08-13 19:54:32,😎,1293999397966155779,5,1,4,1259217173848997891
2020-08-13 19:54:32,🤓,1293999397966155779,5,1,4,1259217173848997891
2020-08-13 19:33:46,😃,1293994172102266881,1,0,0,1277620258753245184
2020-08-13 19:33:46,😍,1293994172102266881,1,0,0,1277620258753245184
2020-08-13 18:45:47,😅,1293982097129058305,0,1,0,763755919
2020-08-13 18:20:26,😛,1293975719069077508,0,1,0,1263548318518558720
2020-08-13 18:13:09,🎉,1293973884643897346,2,1,0,107991290
2020-08-13 18:08:36,☹,1293972739125018625,0,1,0,1263548318518558720
2020-08-13 15:06:48,😥,1293926985937432578,0,1,0,482195571
2020-08-13 15:03:49,☺,1293926235333177347,0,0,0,763755919
2020-08-13 15:03:49,🤗,1293926235333177347,0,0,0,763755919
2020-08-13 15:03:18,❤,1293926108618878978,0,0,0,1105363456809611264
2020-08-13 14:34:44,👏,1293918918017515520,1,1,0,1212560310332084224
2020-08-13 14:34:44,😀,1293918918017515520,1,1,0,1212560310332084224
2020-08-13 14:22:52,😊,1293915931098284034,0,0,0,887600911270412288
2020-08-13 14:13:06,☕,1293913474922291207,0,0,0,3348836739
2020-08-13 14:13:06,🤖,1293913474922291207,0,0,0,3348836739
2020-08-13 14:13:06,😁,1293913474922291207,0,0,0,3348836739
2020-08-13 14:02:54,🙏,1293910905994928130,1,0,0,1070067620932710402
2020-08-13 13:11:45,🙏,1293898034275921920,0,0,0,1070067620932710402
2020-08-13 12:47:02,😀,1293891813300998145,2,1,0,887600911270412288
2020-08-13 12:46:25,👇,1293891657755242502,10,3,5,1070067620932710402
2020-08-13 12:46:25,🥳,1293891657755242502,10,3,5,1070067620932710402
2020-08-13 12:46:25,⌚,1293891657755242502,10,3,5,1070067620932710402
2020-08-13 12:06:29,🌎,1293881608173506567,15,1,3,1091070480457654273
2020-08-13 12:06:29,😄,1293881608173506567,15,1,3,1091070480457654273
2020-08-13 12:02:54,👋,1293880707287326722,9,1,1,860707444489674752
2020-08-13 12:02:45,🥳,1293880668573884424,24,4,2,763755919
2020-08-13 12:02:45,😂,1293880668573884424,24,4,2,763755919
2020-08-13 12:02:45,☀,1293880668573884424,24,4,2,763755919
2020-08-13 11:53:33,🙏,1293878353754193920,0,0,0,173057927
2020-08-13 11:53:18,🙏,1293878289786974209,1,0,0,173057927
2020-08-13 11:53:09,🎈,1293878251958546433,2,0,0,173057927
2020-08-13 11:53:09,🙏,1293878251958546433,2,0,0,173057927
2020-08-13 11:49:03,🥳,1293877223901007872,8,1,12,982677422427471872
2020-08-13 11:49:03,🤗,1293877223901007872,8,1,12,982677422427471872
2020-08-13 11:45:27,😀,1293876314752065537,35,2,8,887600911270412288
2020-08-13 11:41:54,😊,1293875421780545536,2,0,0,763755919
2020-08-13 11:33:18,😄,1293873257121079296,1,1,0,818221025502457857
2020-08-13 11:10:48,👀,1293867594903158784,1,1,0,173057927
2020-08-13 10:54:18,🌎,1293863441917251584,1,0,0,1024152606
2020-08-13 10:54:18,⚡,1293863441917251584,1,0,0,1024152606
2020-08-13 10:54:18,⚙,1293863441917251584,1,0,0,1024152606
2020-08-13 10:54:18,🎉,1293863441917251584,1,0,0,1024152606
2020-08-13 10:08:34,👋,1293851933950631939,3,1,0,92261165
2020-08-13 08:14:00,🌎,1293823101214642178,0,0,0,150622805
2020-08-13 08:14:00,⚡,1293823101214642178,0,0,0,150622805
2020-08-13 08:14:00,⚙,1293823101214642178,0,0,0,150622805
2020-08-13 08:14:00,🎉,1293823101214642178,0,0,0,150622805
2020-08-13 08:07:02,🏾,1293821350721847296,0,0,0,1028713506659610637
2020-08-13 08:07:02,🤲,1293821350721847296,0,0,0,1028713506659610637
2020-08-13 08:00:37,🔥,1293819733960253440,0,0,0,797662908
2020-08-13 07:25:18,😄,1293810848767438848,1,0,0,1163285328116903936
2020-08-13 07:20:50,👋,1293809725251837953,3,0,0,107991290
2020-08-13 07:06:22,😂,1293806082536673287,1,0,0,3354871743
2020-08-13 06:42:49,🔍,1293800157499318273,2,0,1,2517313082
2020-08-13 06:22:23,🙏,1293795012027863041,3,0,0,173057927
2020-08-13 06:02:09,☝,1293789921275047936,1,0,0,3283210513
2020-08-13 06:02:09,🤓,1293789921275047936,1,0,0,3283210513
2020-08-13 06:02:09,😀,1293789921275047936,1,0,0,3283210513
2020-08-13 05:51:00,👌,1293787117328297984,1,2,0,3283210513
2020-08-13 05:51:00,🤓,1293787117328297984,1,2,0,3283210513
2020-08-13 03:12:22,🌎,1293747194269499395,0,0,0,1244628367669743617
2020-08-13 03:12:22,⚡,1293747194269499395,0,0,0,1244628367669743617
2020-08-13 03:12:22,⚙,1293747194269499395,0,0,0,1244628367669743617
2020-08-13 03:12:22,🎉,1293747194269499395,0,0,0,1244628367669743617
2020-08-13 00:35:52,😅,1293707809071280129,26,1,23,763755919
2020-08-13 00:35:52,🙏,1293707809071280129,26,1,23,763755919
2020-08-13 00:35:52,📢,1293707809071280129,26,1,23,763755919
2020-08-13 00:15:54,🔍,1293702786631098368,5,0,0,920023844378865665
2020-08-13 00:15:54,💯,1293702786631098368,5,0,0,920023844378865665
2020-08-12 22:04:16,😁,1293669657002381312,3,1,0,18639028
2020-08-12 20:41:50,😂,1293648914160246784,1,0,0,2198198055
2020-08-12 20:41:50,🌚,1293648914160246784,1,0,0,2198198055
2020-08-12 20:20:50,👇,1293643629664362500,6,0,1,49758798
2020-08-12 20:09:05,🔥,1293640671597756416,7,0,0,213869715
2020-08-12 18:41:01,🌚,1293618507305934853,3,2,0,797662908
2020-08-12 18:08:15,😊,1293610263728529408,0,0,0,1079791187932921856
2020-08-12 17:51:12,🔍,1293605970854191105,5,0,0,2512092564
2020-08-12 17:18:48,🏼,1293597820427984896,3,0,0,2834765666
2020-08-12 17:18:48,💪,1293597820427984896,3,0,0,2834765666
2020-08-12 17:18:24,😉,1293597715914469379,4,0,4,869224325831938048
2020-08-12 15:43:41,🔍,1293573883002531840,34,0,23,739498316162043904
2020-08-12 15:43:41,🥂,1293573883002531840,34,0,23,739498316162043904
2020-08-12 15:38:39,🔥,1293572615588786176,2,0,0,994599582813360129
2020-08-12 15:32:39,😊,1293571106150875137,1,0,0,968124428
2020-08-12 15:32:24,🤔,1293571042779238400,1,0,0,846636185451663360
2020-08-12 15:31:31,😀,1293570818396446721,15,1,1,92261165
2020-08-12 15:28:05,👀,1293569954118340609,68,8,9,173057927
2020-08-12 15:28:05,👇,1293569954118340609,68,8,9,173057927
2020-08-12 15:28:05,🎊,1293569954118340609,68,8,9,173057927
2020-08-12 14:04:51,💜,1293549010213470214,5,0,2,995273483113320448
2020-08-12 14:04:51,💛,1293549010213470214,5,0,2,995273483113320448
2020-08-12 10:22:16,😍,1293492994176417792,1,0,0,887600911270412288
2020-08-12 10:16:57,🌎,1293491655350398976,0,0,0,2614932960
2020-08-12 10:16:57,⚡,1293491655350398976,0,0,0,2614932960
2020-08-12 10:16:57,⚙,1293491655350398976,0,0,0,2614932960
2020-08-12 10:16:57,🎉,1293491655350398976,0,0,0,2614932960
2020-08-12 10:15:58,😍,1293491407408304128,2,0,0,887600911270412288
2020-08-12 10:07:52,👍,1293489369639133184,1,0,0,1083475916272021504
2020-08-12 10:00:12,😉,1293487441463013377,8,1,0,92261165
2020-08-12 09:56:07,⏳,1293486413099540486,256,91,25,173057927
2020-08-12 08:53:43,💛,1293470710984146945,2,0,0,1177056539892473856
2020-08-12 08:37:41,🧐,1293466677036777472,1,0,0,1286960546013569024
2020-08-12 07:45:47,🏻,1293453613575143425,7,1,0,2860897225
2020-08-12 07:45:47,✌,1293453613575143425,7,1,0,2860897225
2020-08-12 07:21:37,🌎,1293447532325085186,0,0,0,1231188091655933953
2020-08-12 07:21:37,⚡,1293447532325085186,0,0,0,1231188091655933953
2020-08-12 07:21:37,⚙,1293447532325085186,0,0,0,1231188091655933953
2020-08-12 07:21:37,🎉,1293447532325085186,0,0,0,1231188091655933953
2020-08-12 07:12:53,🙏,1293445334912335878,7,0,6,1263874738729910274
2020-08-12 05:00:49,👌,1293412097947086849,1,1,0,974902015519281152
2020-08-12 02:48:16,🛸,1293378742560030720,1,0,0,556779108
2020-08-12 00:02:41,💥,1293337070451163137,1,0,0,804310508996280320
2020-08-12 00:00:30,😄,1293336519873376257,0,0,0,1259217173848997891
2020-08-11 23:59:03,🤗,1293336157091180544,5,1,7,1259217173848997891
2020-08-11 23:40:43,🤩,1293331541486120960,1,1,0,804310508996280320
2020-08-11 23:25:24,🤗,1293327690456539136,4,1,4,1259217173848997891
2020-08-11 21:33:01,🤗,1293299406612189186,1,0,0,1206676955724161029
2020-08-11 20:41:01,🙌,1293286321923010562,0,0,0,1166722691363168257
2020-08-11 18:16:04,🎉,1293249841179459584,11,1,7,1277620258753245184
2020-08-11 18:02:49,💖,1293246509517901825,1,0,0,1177056539892473856
2020-08-11 18:00:01,⚡,1293245805038415872,1,0,0,1018132366303248384
2020-08-11 17:54:31,😃,1293244417784963072,3,1,0,1277620258753245184
2020-08-11 17:54:31,😇,1293244417784963072,3,1,0,1277620258753245184
2020-08-11 17:39:43,🦄,1293240693960273920,16,1,1,1177056539892473856
2020-08-11 17:39:43,💖,1293240693960273920,16,1,1,1177056539892473856
2020-08-11 17:39:43,🎉,1293240693960273920,16,1,1,1177056539892473856
2020-08-11 16:59:41,🔥,1293230621557321730,2,0,0,1018132366303248384
2020-08-11 16:58:49,😀,1293230401373134849,1,1,0,107991290
2020-08-11 16:42:30,🙂,1293226296403607553,9,0,4,1277620258753245184
2020-08-11 16:42:11,😁,1293226214396530688,1,0,0,31463371
2020-08-11 15:36:44,🎊,1293209744690348032,2,1,0,1079791187932921856
2020-08-11 15:27:26,😍,1293207405862383618,16,0,1,357250088
2020-08-11 15:12:15,🌎,1293203581680705540,0,0,0,4059271455
2020-08-11 15:12:15,⚡,1293203581680705540,0,0,0,4059271455
2020-08-11 15:12:15,⚙,1293203581680705540,0,0,0,4059271455
2020-08-11 15:12:15,🎉,1293203581680705540,0,0,0,4059271455
2020-08-11 14:44:37,😊,1293196628069883909,0,0,0,1253125001307467776
2020-08-11 13:09:32,💃,1293172699586494464,12,0,2,1230777755614285824
2020-08-11 13:09:32,💪,1293172699586494464,12,0,2,1230777755614285824
2020-08-11 12:58:01,😊,1293169802551406592,2,1,0,1253125001307467776
2020-08-11 12:38:02,😍,1293164772041654274,2,1,0,763755919
2020-08-11 12:38:02,👏,1293164772041654274,2,1,0,763755919
2020-08-11 12:36:30,🤗,1293164387767709698,1,0,0,1043340993632714752
2020-08-11 12:36:30,🙂,1293164387767709698,1,0,0,1043340993632714752
2020-08-11 12:33:39,😀,1293163670231330821,2,0,4,3227972606
2020-08-11 12:32:26,😀,1293163362541608961,1,1,0,763755919
2020-08-11 12:25:08,😋,1293161527227355137,1,0,0,763755919
2020-08-11 11:26:19,👏,1293146723414491136,1,1,0,970500146877345792
2020-08-11 11:08:24,😊,1293142218316877824,19,2,14,1253125001307467776
2020-08-11 10:37:01,👉,1293134319184035840,17,4,4,31463371
2020-08-11 10:37:01,✨,1293134319184035840,17,4,4,31463371
2020-08-11 10:37:01,🙏,1293134319184035840,17,4,4,31463371
2020-08-11 10:28:49,😋,1293132257125957632,0,0,0,760161372554588160
2020-08-11 10:28:38,😍,1293132207553482753,0,0,0,760161372554588160
2020-08-11 10:08:28,📦,1293127132487356417,0,0,1,951703359706157056
2020-08-11 10:08:28,🎉,1293127132487356417,0,0,1,951703359706157056
2020-08-11 09:56:23,🤗,1293124093232009216,1,1,0,1257554393462976512
2020-08-11 09:55:05,🙃,1293123765002547200,2,0,0,146911378
2020-08-11 09:41:55,💛,1293120451980525568,2,0,0,948880157812588544
2020-08-11 09:37:56,😀,1293119448254230529,1,0,0,1243109913813016576
2020-08-11 09:34:20,🙂,1293118542003535873,2,1,0,1010331545339662337
2020-08-11 09:21:35,😂,1293115335554588672,2,1,0,1243109913813016576
2020-08-11 09:13:25,💪,1293113280421072898,2,0,0,903669052241055745
2020-08-11 09:04:20,👀,1293110992344363008,3,1,0,989188914773622784
2020-08-11 08:40:49,😇,1293105077037797376,25,0,10,1081921682409967616
2020-08-11 08:17:12,🔥,1293099131699855361,1,0,0,1206676955724161029
2020-08-11 07:58:48,🙌,1293094502975057920,4,0,1,811086947003355136
2020-08-11 07:24:54,👇,1293085970095628288,85,33,56,3957817872
2020-08-11 07:24:54,💃,1293085970095628288,85,33,56,3957817872
2020-08-11 07:24:54,🕺,1293085970095628288,85,33,56,3957817872
2020-08-11 07:24:54,🎉,1293085970095628288,85,33,56,3957817872
2020-08-11 07:24:54,😉,1293085970095628288,85,33,56,3957817872
2020-08-11 07:24:54,🤩,1293085970095628288,85,33,56,3957817872
2020-08-11 07:03:30,📦,1293080586765000704,74,5,36,107991290
2020-08-11 07:03:30,🎉,1293080586765000704,74,5,36,107991290
2020-08-11 06:33:54,😊,1293073135949021184,3,0,3,1214943582521643008
2020-08-11 06:33:54,📢,1293073135949021184,3,0,3,1214943582521643008
2020-08-11 03:05:01,🙂,1293020568850243584,14,0,7,3957817872
2020-08-11 03:05:01,✍,1293020568850243584,14,0,7,3957817872
2020-08-11 03:04:59,😊,1293020562453868544,31,0,27,763755919
2020-08-11 03:04:59,📢,1293020562453868544,31,0,27,763755919
2020-08-10 20:16:31,🌎,1292917766173884416,0,0,0,775236895500566528
2020-08-10 20:16:31,⚡,1292917766173884416,0,0,0,775236895500566528
2020-08-10 20:16:31,⚙,1292917766173884416,0,0,0,775236895500566528
2020-08-10 20:16:31,🎉,1292917766173884416,0,0,0,775236895500566528
2020-08-10 20:10:40,✌,1292916295911059458,7,0,3,751427127019384832
2020-08-10 17:38:23,🎉,1292877970776961024,0,0,0,887600911270412288
2020-08-10 15:59:28,👇,1292853080082599938,18,1,3,1014845077288562688
2020-08-10 15:22:31,🎉,1292843779062263811,16,0,6,81128145
2020-08-10 13:31:37,🔥,1292815871505625090,17,0,13,107991290
2020-08-10 11:41:58,🙏,1292788276047355904,1,1,0,1036720584011534336
2020-08-10 11:40:27,🔥,1292787895787495429,12,1,4,763755919
2020-08-10 11:40:27,☀,1292787895787495429,12,1,4,763755919
2020-08-10 10:01:54,👇,1292763094158962689,0,0,0,120346626
2020-08-09 21:03:59,🙌,1292567324436791298,1,0,0,92261165
2020-08-09 20:16:25,🙂,1292555354367234051,3,1,0,1036720584011534336
2020-08-09 19:21:07,✨,1292541436907454467,1,0,0,1159164186355732480
2020-08-09 18:56:39,😂,1292535277945262081,1,1,0,1015727234
2020-08-09 18:36:41,🤗,1292530255962558466,1,1,0,887600911270412288
2020-08-09 18:05:21,🔥,1292522370423390209,5,0,1,107768032
2020-08-09 16:30:49,❤,1292498577881628672,1,0,0,1146048270524932097
2020-08-09 16:30:49,🔥,1292498577881628672,1,0,0,1146048270524932097
2020-08-09 15:55:09,😊,1292489605795598341,1,0,0,1177056539892473856
2020-08-09 15:55:09,🌱,1292489605795598341,1,0,0,1177056539892473856
2020-08-09 15:09:35,👏,1292478134990733317,1,0,0,859199987514658816
2020-08-09 15:05:24,😀,1292477084594343936,1,1,2,31463371
2020-08-09 14:53:05,☁,1292473983389114369,24,2,5,924756476
2020-08-09 14:43:51,🎉,1292471659140648960,1,1,0,908869859857043461
2020-08-09 14:02:29,🔥,1292461251960795136,1,0,0,1177056539892473856
2020-08-09 13:56:57,👍,1292459857728040960,1,0,0,31463371
2020-08-09 12:11:15,👏,1292433257003397121,2,0,0,970500146877345792
2020-08-09 12:05:16,👏,1292431749771796480,1,0,0,972125588
2020-08-09 11:48:03,🎉,1292427420549746693,1,0,0,146911378
2020-08-09 11:44:50,👏,1292426610268807170,1,1,0,107991290
2020-08-09 11:44:50,🎊,1292426610268807170,1,1,0,107991290
2020-08-09 11:25:58,💚,1292421861679099905,0,0,0,1177056539892473856
2020-08-09 11:25:26,💛,1292421726207275008,0,0,0,1177056539892473856
2020-08-09 11:18:40,✨,1292420023865098242,2,1,0,543174055
2020-08-09 11:18:40,👏,1292420023865098242,2,1,0,543174055
2020-08-09 11:16:44,👉,1292419539158749187,63,12,5,1177056539892473856
2020-08-09 11:16:44,✨,1292419539158749187,63,12,5,1177056539892473856
2020-08-09 10:36:07,🙏,1292409316738301952,1,0,0,960932438192152577
2020-08-09 09:31:38,👇,1292393089634426886,1,0,0,1036604097212964872
2020-08-09 06:27:25,🙏,1292346731108036608,1,1,0,1271813306659901440
2020-08-09 06:27:25,🙂,1292346731108036608,1,1,0,1271813306659901440
2020-08-08 19:35:06,🔥,1292182567848947715,1,1,0,887600911270412288
2020-08-08 19:18:38,😁,1292178423222276099,0,0,0,768160441843355649
2020-08-08 17:51:53,🤣,1292156593707122688,2,1,0,146911378
2020-08-08 16:58:04,😍,1292143048302919683,1,0,0,1159164186355732480
2020-08-08 16:55:24,😊,1292142379424780293,1,0,0,763755919
2020-08-08 16:40:47,🙌,1292138700944678913,4,1,0,1224738341255557121
2020-08-08 16:40:47,🏽,1292138700944678913,4,1,0,1224738341255557121
2020-08-08 16:40:47,🌟,1292138700944678913,4,1,0,1224738341255557121
2020-08-08 16:17:16,👏,1292132780533456899,14,1,3,107991290
2020-08-08 15:58:24,👇,1292128034594738176,26,1,3,2998793775
2020-08-08 14:10:57,🥰,1292100992750755840,77,1,61,949648999736373248
2020-08-08 11:43:27,🙏,1292063873500160001,0,0,0,763755919
2020-08-08 11:43:02,🥰,1292063770139820033,0,0,0,763755919
2020-08-08 11:31:44,😍,1292060926846414848,1,0,0,763755919
2020-08-08 11:27:15,😊,1292059794736652290,1,0,0,763755919
2020-08-08 10:51:56,🙏,1292050908931596290,0,0,0,146911378
2020-08-08 10:44:32,🙌,1292049047566475265,0,1,0,92261165
2020-08-08 10:29:37,👇,1292045291173097473,23,3,2,146911378
2020-08-08 08:58:02,💪,1292022245456404480,7,0,10,31463371
2020-08-08 06:59:14,🎉,1291992346922487808,1,2,0,1263874738729910274
2020-08-08 06:40:40,🌎,1291987677437337601,0,0,0,1237195299791073280
2020-08-08 06:40:40,⚡,1291987677437337601,0,0,0,1237195299791073280
2020-08-08 06:40:40,⚙,1291987677437337601,0,0,0,1237195299791073280
2020-08-08 06:40:40,🎉,1291987677437337601,0,0,0,1237195299791073280
2020-08-08 06:10:00,🏻,1291979958366031872,1,1,0,72545789
2020-08-08 06:10:00,👏,1291979958366031872,1,1,0,72545789
2020-08-08 06:10:00,🤩,1291979958366031872,1,1,0,72545789
2020-08-08 04:54:10,❤,1291960873372626944,0,0,0,1228197711985250307
2020-08-08 02:58:41,👋,1291931810591649792,73,5,47,763755919
2020-08-08 02:58:41,🛌,1291931810591649792,73,5,47,763755919
2020-08-08 02:58:41,🙏,1291931810591649792,73,5,47,763755919
2020-08-08 02:58:41,📢,1291931810591649792,73,5,47,763755919
2020-08-07 20:56:26,😉,1291840649453395968,0,0,0,1613199354
2020-08-07 20:16:37,😩,1291830629341040641,1,1,0,28838984
2020-08-07 19:22:38,😀,1291817042564259841,1,1,0,1263874738729910274
2020-08-07 19:05:01,✍,1291812608790728705,17,0,6,3957817872
2020-08-07 18:01:43,👍,1291796680787009536,1,0,0,1140621092006051840
2020-08-07 17:35:45,🌎,1291790144631115777,1,0,0,21512006
2020-08-07 17:35:45,⚡,1291790144631115777,1,0,0,21512006
2020-08-07 17:35:45,⚙,1291790144631115777,1,0,0,21512006
2020-08-07 17:35:45,🎉,1291790144631115777,1,0,0,21512006
2020-08-07 16:54:20,🤗,1291779720095444993,1,1,0,948880157812588544
2020-08-07 16:32:47,👍,1291774297849991170,1,1,0,31463371
2020-08-07 16:20:26,🔥,1291771188922941441,13,1,8,763755919
2020-08-07 16:13:00,🥇,1291769320326991874,0,0,0,16727296
2020-08-07 16:10:46,🌎,1291768757916971016,0,0,0,1134830602740469761
2020-08-07 16:10:46,⚡,1291768757916971016,0,0,0,1134830602740469761
2020-08-07 16:10:46,⚙,1291768757916971016,0,0,0,1134830602740469761
2020-08-07 16:10:46,🎉,1291768757916971016,0,0,0,1134830602740469761
2020-08-07 15:31:33,🌎,1291758890707804160,4,0,1,1118864654
2020-08-07 15:31:33,⚡,1291758890707804160,4,0,1,1118864654
2020-08-07 15:31:33,⚙,1291758890707804160,4,0,1,1118864654
2020-08-07 15:31:33,🎉,1291758890707804160,4,0,1,1118864654
2020-08-07 13:43:01,🦽,1291731576099704832,0,0,0,1277836886778630152
2020-08-07 13:14:56,🤗,1291724509758869505,0,0,0,3161727787
2020-08-07 13:08:11,🌎,1291722810260197376,0,0,0,1245974136582631425
2020-08-07 13:08:11,⚡,1291722810260197376,0,0,0,1245974136582631425
2020-08-07 13:08:11,⚙,1291722810260197376,0,0,0,1245974136582631425
2020-08-07 13:08:11,🎉,1291722810260197376,0,0,0,1245974136582631425
2020-08-07 13:07:39,😂,1291722677015781378,0,0,0,1213114602982035458
2020-08-07 13:07:04,😂,1291722526587006977,0,1,0,1035343401246326787
2020-08-07 13:01:10,⚡,1291721044357722112,0,0,0,1035343401246326787
2020-08-07 12:57:15,❤,1291720058696167425,0,0,0,1036604097212964872
2020-08-07 12:46:32,🙂,1291717362077638658,11,2,6,1213114602982035458
2020-08-07 12:21:32,😁,1291711069854085120,0,0,0,937237236
2020-08-07 10:38:09,🏽,1291685053169360896,0,0,0,924756476
2020-08-07 10:38:09,🦻,1291685053169360896,0,0,0,924756476
2020-08-07 08:15:55,😇,1291649259348135936,1,1,0,1036720584011534336
2020-08-07 08:11:02,🕵,1291648030236651520,1,0,2,606386162
2020-08-07 08:11:02,🏻,1291648030236651520,1,0,2,606386162
2020-08-07 08:11:02,♂,1291648030236651520,1,0,2,606386162
2020-08-07 08:06:34,💛,1291646906670755840,1,1,0,887600911270412288
2020-08-07 08:03:43,🏾,1291646190015205376,0,0,0,887600911270412288
2020-08-07 08:03:43,💃,1291646190015205376,0,0,0,887600911270412288
2020-08-07 08:00:41,💛,1291645425594830849,2,1,1,887600911270412288
2020-08-07 06:30:03,✨,1291622616541720577,9,0,1,107991290
2020-08-07 02:04:50,🔥,1291555873488330753,52,2,32,763755919
2020-08-07 02:04:50,📢,1291555873488330753,52,2,32,763755919
2020-08-07 01:16:25,🌎,1291543689345499138,6,0,1,1257554393462976512
2020-08-07 01:16:25,⚡,1291543689345499138,6,0,1,1257554393462976512
2020-08-07 01:16:25,⚙,1291543689345499138,6,0,1,1257554393462976512
