created_at,hashtags,id,likes_count,replies_count,retweets_count,user_id
2020-08-18 00:36:50, #pythonbeginner,1295519993766043650,0,1,0,1169177600230641665
2020-08-18 00:36:19,#opensource,1295519863184805889,3,1,2,1169177600230641665
2020-08-18 00:36:19, #gnome1,1295519863184805889,3,1,2,1169177600230641665
2020-08-18 00:36:19, #2articles1week,1295519863184805889,3,1,2,1169177600230641665
2020-08-18 00:34:13,#opensource,1295519334769537024,22,0,10,1058744590658887680
2020-08-18 00:34:13, #gnome1,1295519334769537024,22,0,10,1058744590658887680
2020-08-18 00:34:13, #2articles1week,1295519334769537024,22,0,10,1058744590658887680
2020-08-17 23:31:18,#reactjs,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #2articles1week,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #javascript,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #code,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #developer,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #webdevelopment,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #devlife,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #devcommunity,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:31:18, #reactspring,1295503502253285377,4,0,5,1174350733023399936
2020-08-17 23:05:00,#hashnodecommunity,1295496883004149761,4,0,1,3957817872
2020-08-17 23:05:00, #programming,1295496883004149761,4,0,1,3957817872
2020-08-17 22:36:27,#devblogging,1295489695175114752,5,1,4,1058744590658887680
2020-08-17 22:36:27, #2articles1week,1295489695175114752,5,1,4,1058744590658887680
2020-08-17 22:36:27, #python,1295489695175114752,5,1,4,1058744590658887680
2020-08-17 22:36:27, #pythonbeginner,1295489695175114752,5,1,4,1058744590658887680
2020-08-17 22:19:47,#codenewbies,1295485502037123076,10,0,15,775236895500566528
2020-08-17 22:19:47, #100daysofcode,1295485502037123076,10,0,15,775236895500566528
2020-08-17 22:19:47, #restapi,1295485502037123076,10,0,15,775236895500566528
2020-08-17 22:19:47, #http,1295485502037123076,10,0,15,775236895500566528
2020-08-17 22:19:47, #javascript,1295485502037123076,10,0,15,775236895500566528
